customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C02977,Male,No,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.72,31.99,1
C02978,Male,No,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,90.36,4381.74,0
C02979,Male,No,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,112.16,7443.3,0
C02980,Male,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.09,3839.01,1
C02981,Male,Yes,No,No,33,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,74.18,2430.98,0
C02982,Female,No,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,31.06,1544.76,0
C02983,Female,No,No,No,43,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,69.4,2980.4,0
C02984,Male,Yes,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,97.82,5962.78,0
C02985,Female,No,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,87.34,1622.05,1
C02986,Female,Yes,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,100.17,5021.92,0
C02987,Female,No,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.25,1762.76,0
C02988,Male,No,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,93.47,3794.67,1
C02989,Female,No,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.03,1754.39,1
C02990,Male,No,Yes,No,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,79.0,1891.39,0
C02991,Male,No,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,27.8,375.91,0
C02992,Male,Yes,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.37,1152.9,1
C02993,Female,Yes,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.58,3989.05,0
C02994,Male,Yes,No,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,90.7,636.17,1
C02995,Male,No,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,89.69,4101.91,0
C02996,Female,No,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,94.86,3278.18,1
C02997,Male,No,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,97.11,2159.03,1
C02998,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,93.8,5230.69,1
C02999,Male,No,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.86,1059.59,0
C03000,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,91.27,1978.18,1
C03001,Male,No,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.22,1585.51,1
C03002,Male,No,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,105.7,1087.32,0
C03003,Female,No,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.81,3721.77,1
C03004,Male,No,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.21,542.91,0
C03005,Female,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,94.56,3555.63,1
C03006,Male,Yes,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,89.27,6549.03,0
C03007,Male,No,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card,64.88,1713.93,0
C03008,Female,No,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,73.65,741.45,0
C03009,Female,No,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,27.56,933.55,0
C03010,Male,No,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,31.18,306.21,0
C03011,Female,No,No,No,43,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,63.04,2654.94,0
C03012,Male,No,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,93.78,4400.73,0
C03013,Male,No,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,26.72,1076.08,0
C03014,Male,No,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.02,2142.34,0
C03015,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,104.11,3643.17,0
C03016,Male,No,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,96.05,3176.86,1
C03017,Male,Yes,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,83.65,2191.7,1
C03018,Female,Yes,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.75,1478.04,0
C03019,Female,No,No,No,61,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,68.57,4177.85,0
C03020,Female,No,No,No,34,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,68.35,2346.32,0
C03021,Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.18,557.32,0
C03022,Male,No,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,89.62,1527.33,1
C03023,Female,Yes,No,No,49,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,91.69,4420.98,1
C03024,Male,No,Yes,Yes,9,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,72.09,695.76,1
C03025,Female,Yes,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,86.87,2789.4,0
C03026,Female,No,Yes,No,57,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,94.86,5441.55,0
C03027,Female,No,No,No,37,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.7,2777.95,1
C03028,Male,No,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,102.38,2933.22,0
C03029,Male,Yes,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,24.42,640.97,1
C03030,Female,No,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.53,542.19,1
C03031,Male,No,No,Yes,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.35,1650.42,1
C03032,Female,No,No,No,6,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,72.5,420.91,1
C03033,Female,No,Yes,No,55,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card,101.35,5587.64,0
C03034,Female,No,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,103.19,125.21,1
C03035,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.89,55.82,0
C03036,Male,No,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,95.71,5686.47,0
C03037,Male,No,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.26,1312.03,0
C03038,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,89.97,3719.11,0
C03039,Female,No,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,88.09,948.46,0
C03040,Male,No,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,63.26,1282.58,0
C03041,Female,Yes,No,Yes,24,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,93.42,2237.52,1
C03042,Male,No,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.86,2669.18,0
C03043,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,77.71,710.48,1
C03044,Female,No,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,87.81,1140.12,1
C03045,Male,No,Yes,No,8,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.05,648.04,1
C03046,Male,No,No,No,13,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,77.94,975.24,1
C03047,Female,No,Yes,No,48,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,81.1,3978.99,0
C03048,Male,No,No,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card,100.08,3244.79,1
C03049,Male,No,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,92.7,187.76,1
C03050,Female,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.56,711.73,0
C03051,Male,No,Yes,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.13,562.45,1
C03052,Female,Yes,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,37.15,499.07,0
C03053,Male,No,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,92.2,1353.69,0
C03054,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.31,595.34,1
C03055,Male,Yes,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,73.57,5100.2,0
C03056,Female,No,No,No,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,77.43,3542.38,0
C03057,Male,No,Yes,No,55,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,79.5,4387.17,0
C03058,Female,Yes,No,Yes,9,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,92.62,833.17,1
C03059,Female,No,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,94.82,5433.36,0
C03060,Female,Yes,Yes,Yes,67,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card,55.09,3671.03,0
C03061,Male,No,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.46,1677.21,0
C03062,Female,No,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.81,685.24,0
C03063,Female,No,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.69,694.97,1
C03064,Male,No,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,81.3,3085.98,1
C03065,Female,Yes,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,97.41,3582.9,0
C03066,Female,Yes,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,26.62,1198.57,0
C03067,Female,No,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,83.36,2691.3,0
C03068,Female,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,27.43,966.48,0
C03069,Male,No,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.89,227.28,0
C03070,Female,No,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,111.06,6601.29,0
C03071,Female,Yes,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,71.43,748.71,1
C03072,Male,No,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,70.42,729.8,1
C03073,Male,No,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.14,5504.39,0
C03074,Male,Yes,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.65,2706.21,1
C03075,Male,No,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,29.58,1646.28,0
C03076,Male,No,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,110.17,753.28,1
C03077,Female,No,No,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,78.97,1065.3,0
C03078,Male,No,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,102.86,5161.1,1
C03079,Male,No,Yes,Yes,33,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer,70.61,2283.17,0
C03080,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,92.32,339.69,1
C03081,Female,No,No,No,64,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,69.47,4453.1,0
C03082,Female,No,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,86.91,4512.0,0
C03083,Male,No,Yes,Yes,44,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card,68.82,2998.41,0
C03084,Male,No,No,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,93.48,4316.82,1
C03085,Male,Yes,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,96.21,1987.16,1
C03086,Female,No,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,74.3,2169.9,0
C03087,Female,No,No,No,21,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1172.06,1
C03088,Female,Yes,No,No,53,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,81.02,4322.68,0
C03089,Male,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.19,302.28,1
C03090,Male,No,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.92,1426.72,0
C03091,Male,Yes,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.38,2134.33,1
C03092,Male,No,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.61,1669.37,0
C03093,Male,No,Yes,Yes,13,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,80.25,1019.35,1
C03094,Male,No,No,No,16,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.0,843.46,0
C03095,Female,No,Yes,Yes,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.3,2331.58,0
C03096,Female,No,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.53,1256.98,0
C03097,Female,No,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer,68.29,4416.01,0
C03098,Female,No,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,31.92,1450.27,0
C03099,Female,No,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,84.47,1721.15,1
C03100,Female,No,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,75.84,4431.96,0
C03101,Male,No,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,91.72,2717.99,1
C03102,Female,No,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,106.19,5914.53,1
C03103,Male,Yes,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,82.04,4240.83,1
C03104,Male,No,No,No,46,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,62.71,2917.4,0
C03105,Male,No,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,113.2,7360.01,0
C03106,Male,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.2,678.43,0
C03107,Female,No,No,Yes,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.17,1435.44,1
C03108,Male,No,No,No,32,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,68.95,2190.1,1
C03109,Female,Yes,No,No,58,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.63,4551.03,1
C03110,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,106.6,946.78,1
C03111,Female,No,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,76.64,2097.26,1
C03112,Female,No,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,106.31,1795.95,0
C03113,Male,No,No,Yes,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,70.84,524.74,1
C03114,Male,No,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.81,1091.15,0
C03115,Female,No,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,33.01,109.82,1
C03116,Male,No,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,85.77,3295.55,1
C03117,Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,28.71,1356.29,0
C03118,Male,No,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.82,1454.27,0
C03119,Female,No,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,80.16,3059.9,1
C03120,Female,No,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,95.22,3371.88,1
C03121,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,28.95,1466.66,0
C03122,Female,No,No,No,53,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,85.13,4474.66,0
C03123,Female,Yes,Yes,Yes,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,77.27,3473.29,1
C03124,Female,Yes,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,87.58,4369.38,0
C03125,Female,No,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,95.4,1019.73,1
C03126,Female,Yes,Yes,No,44,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.87,2862.03,1
C03127,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.09,2349.63,0
C03128,Female,No,Yes,No,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,92.17,1388.26,0
C03129,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.87,731.57,0
C03130,Male,Yes,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.76,1360.06,0
C03131,Female,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,82.36,4769.09,0
C03132,Male,No,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,75.15,247.26,1
C03133,Female,No,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,89.72,831.19,1
C03134,Female,No,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,97.16,5721.75,0
C03135,Male,No,Yes,No,34,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,67.18,2314.87,0
C03136,Male,No,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,104.24,3437.0,0
C03137,Male,No,No,No,62,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,78.22,4835.08,0
C03138,Female,Yes,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,90.14,5925.32,0
